Product Id,Product Handle,Product Title,Product Subtitle,Product Thumbnail,Product Collection Title,Product Collection Handle,Product Tags,Product Discountable,Product Metadata,Price PEN,Image 1 Url,Image 2 Url,Image 3 Url
prod_01HQTQEDSP2SC8QWZ78GAHFDM9,carret-panamericana-norte-km-14-58,Carret. Panamericana Norte Km 14.58,"Carret. Panamericana Norte Km 14.58 , O Av. Alfredo Mendiola Cdra. 33 / Av. Bolognesi Cdra. 4, A 100 Metros De C.C. Plaza Lima Norte – Independencia",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07030 (1)-1709225977533.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""84200"",""country"":""PE"",""width_m"":""13.2"",""height_m"":""6"",""latitude"":""-12.00436"",""location"":""Independencia,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.06174"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07030 (1)-1709225980908.jfif,,
prod_01HQTQEDPTT5N09BG2QQ5Q2E8A,faustino-sanchez-carrion-cuadra-2,Faustino Sánchez Carrión cdra. 2,Av. Faustino Sánchez Carrion (Ex. Av. Pershing) Cdra 2.00 Nro. 262 – Magdalena Del Mar,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06517 (1)-1709225129677.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""38382"",""country"":""PE"",""width_m"":""13.4"",""height_m"":""6.7"",""latitude"":""-12.08795"",""location"":""Magdalena Del Mar,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.06127"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06517 (1)-1709225134363.jfif,,
prod_01HQTQEDT3BSWEF4167PE9QJM3,av-paseo-de-la-república-cdra-54,Av. Paseo De La República Cdra 54,"Av. Paseo De La Republica Cdra 54.00 Nro. 5424, A 1/2 Cdra. De La Av. Ricardo Palma Cdra. 04 Y De La Estacion Del Metropolitano – Miraflores",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07078 (1)-1709226147622.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""73187"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.11852"",""location"":""Miraflores,Lima,Lima"",""width_px"":""720"",""height_px"":""360"",""longitude"":""-77.02631"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07078 (1)-1709226150670.jfif,,
prod_01HQTQEDQX9DSR0P51NMRNJE1P,av-javier-prado-cdra-36,Av. Javier Prado Cdra 36,"Av. Javier Prado Cdra 36.00 , A 100 Metros Del Trebol, Carretera Panamericana Sur Km. 03 Y Frente A Campo Fe – San Borja",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06927 (1)-1709225359614.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""129771"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.08583"",""location"":""San Borja,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-76.98678"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06927 (1)-1709225364279.jfif,,
prod_01HQTQEDVCNMDTH7DVSQC1D7F6,la-marina-cdra-18,La Marina Cdra 18,"Av. La Marina Cdra 18.00 , Av. Universitaria Cdra. 9 – San Miguel",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/20240 (1)-1709226410078.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""40967"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.078"",""location"":""San Miguel,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.08125"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/20240 (1)-1709226413516.jfif,,
prod_01HQTQEDV01WGERDB8PSN9AZ4W,av-javier-prado-cdra-47,Av. Javier Prado Cdra. 47,"Av. Javier Prado  Cdra 47.00  / Av. Las Palmeras Cdra. 01, Local Fridays, Frente A Chilis, Starbucks, U. Lima, Ovalo Monitor, Urb. Camacho – La Molina",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07142 (1)-1709226291742.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""57129"",""country"":""PE"",""width_m"":""14.4"",""height_m"":""7.2"",""latitude"":""-12.08302"",""location"":""La Molina,Lima,Lima"",""width_px"":""1440"",""height_px"":""720"",""longitude"":""-76.97039"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07142 (1)-1709226295277.jfif,,
prod_01HQTQEDNPTH5CNMBS2NFMX5EH,primavera-con-tomas-marsano,Primavera Con Tomas Marsano,Av. Primavera O Angamos Este Cdra 18.00 / Av. Tomas Marsano (Interior Local Municipal) – Surquillo,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05954 (1)-1709224781571.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""26377"",""country"":""PE"",""width_m"":""13.4"",""height_m"":""6.7"",""latitude"":""-12.11265"",""location"":""Surquillo,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-77.01127"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05954 (1)-1709224785934.jfif,,
prod_01HQTQEDPE4AKR9F6QTEBYEDGN,la-encalada-con-el-derby,La Encalada Con El Derby,"Av. La Encalada Cdra 18.00 , Av. Lima Polo Cdra. 01 / Av. El Derby Cdra. 01 Frente A La Embajada De Los Ee.Uu. Y Edificio Empresarial Cronos – Santiago De Surco",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06510 (1)-1709225040806.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""30033"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.09868"",""location"":""Santiago De Surco,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-76.96894"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06510 (1)-1709225044950.jfif,,
prod_01HQTQEDSB9PHKBDC7JVN1EP19,carret-central,Carret. Central,"Carret. Central Km 0.15 , O Av. Nicolas Ayllon Cdra. 19, Al Costado Del Mall Aventura Santa Anita, Frente A La Tienda Estilos, Grifo Repsol Y A 150 Metros De La Via De Evitamiento O Carretera Panamericana Norte Km 0.00 – Santa Anita",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07026 (1)-1709225890834.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""30612"",""country"":""PE"",""width_m"":""13.4"",""height_m"":""6.7"",""latitude"":""-12.05771"",""location"":""Santa Anita,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-76.97221"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07026 (1)-1709225894493.jfif,,
prod_01HQTQEDR9YN6SFPV69STKGAVA,av-los-heroes,Av. Los Heroes,"Av. Los Heroes Cdra 1.00 , Al Costado De La Estacion Atocongo - Linea 1 Metro Lima, Del C.C. Plataforma, A 01 Cuadra Del Supermercado Metro – San Juan De Miraflores",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06968 (1)-1709225413933.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""54544"",""country"":""PE"",""width_m"":""12.8"",""height_m"":""5.76"",""latitude"":""-12.1511"",""location"":""San Juan De Miraflores,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-76.97936"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06968 (1)-1709225417224.jfif,,
prod_01HQTQEDQ50PBSJ7J49EQSFE7S,av-javier-prado-cdra-49,Av. Javier Prado cdra. 49,"Av. Javier Prado cdra. 49, Jr. Los Jades 116 – Santiago De Surco",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06810 (1)-1709225195352.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""82909"",""country"":""PE"",""width_m"":""12.8"",""height_m"":""5.76"",""latitude"":""-12.08128"",""location"":""Santiago De Surco,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-76.96689"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06810 (1)-1709225198957.jfif,,
prod_01HQTQEDRZWCGF9YA3CC9KA5S5,av-javier-prado-cdra-11,Av. Javier Prado Cdra 11,"Av. Javier Prado Cdra 11.00 Nro. 1109 / Av.Nicolas Arriola Cdra. 1, Local Transporte Cruz Del Sur – La Victoria",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07000 (1)-1709225828056.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""105759"",""country"":""PE"",""width_m"":""13.2"",""height_m"":""6"",""latitude"":""-12.08973"",""location"":""La Victoria,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.01692"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07000 (1)-1709225833491.jfif,,
prod_01HQTQEDRMT4VJYDBFM2YP4K1R,av-grau,Av. Grau,Av. Grau Cdra 10.00 / Jr. Centenario – Barranco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06986 (1)-1709225644152.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""30383"",""country"":""PE"",""width_m"":""7.68"",""height_m"":""3.84"",""latitude"":""-12.14091"",""location"":""Barranco,Lima,Lima"",""width_px"":""480"",""height_px"":""240"",""longitude"":""-77.02221"",""impressions"":""900"",""impression_duration"":""8""}",231.94,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06986 (1)-1709225666533.jfif,,
prod_01HQTQEDW44ZDJW71ZBK570CQZ,grau-cdra-14,Grau Cdra 14,Av. Grau Cdra 14.00 / Bajada Armendariz – Barranco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/20448 (1)-1709226547379.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""30383"",""country"":""PE"",""width_m"":""12.8"",""height_m"":""5.76"",""latitude"":""-12.13571"",""location"":""Barranco,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.022692"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/20448 (1)-1709226551537.jfif,,
prod_01HQTQEDQGWD081XF3ABFEWW5C,av-raul-ferrero-las-caobas,Av. Raul Ferrero - Las Caobas,Av. Raul Ferrero Cdra 12.00 / Las Caobas Cdra. 1 – La Molina,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06886 (1)-1709225286886.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""43208"",""country"":""PE"",""width_m"":""6"",""height_m"":""3.6"",""latitude"":""-12.09034"",""location"":""La Molina,Lima,Lima"",""width_px"":""360"",""height_px"":""216"",""longitude"":""-76.9499"",""impressions"":""900"",""impression_duration"":""8""}",231.94,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06886 (1)-1709225290847.jfif,,
prod_01HQTQEDNAV2SGPF3HY36PESBA,raul-ferrero-con-grifo-el-polo,Raul Ferrero Con Grifo El Polo,"Av. Raul Ferrero Cdra 1.00 , Grifo El Polo – Santiago De Surco",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05942 (1)-1709224689709.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""38648"",""country"":""PE"",""width_m"":""12"",""height_m"":""4.8"",""latitude"":""-12.09374"",""location"":""Santiago De Surco,Lima,Lima"",""width_px"":""720"",""height_px"":""288"",""longitude"":""-76.96697"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/05942 (1)-1709224693532.jfif,,
prod_01HQTQEDVREK5NX2GHDT6FA0WX,av-javier-prado-cdra-31,Av. Javier Prado Cdra 31,Av. Javier Prado Cdra 31.00 Nro. 3102  – San Borja,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/20412 (1)-1709226497886.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""129771"",""country"":""PE"",""width_m"":""14"",""height_m"":""7"",""latitude"":""-12.08692"",""location"":""San Borja,Lima,Lima"",""width_px"":""1376"",""height_px"":""672"",""longitude"":""-76.99246"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/20412 (1)-1709226501884.jfif,,
prod_01HQTQEDWG1JRZ0ME417BK3FM7,av-javier-prado-cdra-13,Av. Javier Prado Cdra 13,"Av. Javier Prado Cdra 13.00 / Puente Quiñonez , Av. Principal Cdra. 1 – La Victoria",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/20653 (1)-1709226586664.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""105759"",""country"":""PE"",""width_m"":""13.31"",""height_m"":""7.16"",""latitude"":""-12.08938"",""location"":""La Victoria,Lima,Lima"",""width_px"":""832"",""height_px"":""448"",""longitude"":""-77.01369"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/20653 (1)-1709226589974.jfif,,
prod_01HQTQEDTKP2JP8J9HRX04KR4X,malecon-de-la-amistad,Malecón De La Amistad,Av. Malecon De La Amistad Este Cdra 1.00 / Puente Chinchaysuyo (Complejo Deportivo Pedro Huilca) – El Agustino,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07116 (1)-1709226224081.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""42584"",""country"":""PE"",""width_m"":""12.8"",""height_m"":""5.76"",""latitude"":""-12.02859"",""location"":""El Agustino,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-76.99988"",""impressions"":""900"",""impression_duration"":""8""}",726.89,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/07116 (1)-1709226228910.jfif,,
prod_01HQTQEDP2FP4RPTSDEFR2CX05,carlos-izaguirre-con-las-palmeras,Carlos Izaguirre Con Las Palmeras,Av. Carlos Izaguirre Cdra 9.00 / Av. Antunez De Mayolo Cdra. 08 / Av Las Palmeras Cdra. 38 Al Frente De La Municipalidad De Los Olivos – Los Olivos,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06340 (1)-1709224876244.jfif,PUNTO VISUAL,punto-visual,PE,TRUE,"{""aliado"":""PUNTO VISUAL"",""impact"":""23683"",""country"":""PE"",""width_m"":""6"",""height_m"":""3.6"",""latitude"":""-11.99121"",""location"":""Los Olivos,Lima,Lima"",""width_px"":""360"",""height_px"":""216"",""longitude"":""-77.07192"",""impressions"":""900"",""impression_duration"":""8""}",231.94,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/06340 (1)-1709224888222.jfif,,
prod_01HKT2ZE7ZSK229VSWHEC3HN07,gamarra-paque-cánepa,Gamarra Paque C��nepa,"Jr. Huánuco Cdra. 16, Frente A Parque Cánepa – La Victoria",,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""84439"",""nearby"":""Emporio Comercial de Gamarra, frente a Parque Cánepa, Bancos, Tiendas"",""country"":""PE"",""width_m"":""8"",""height_m"":""4.5"",""latitude"":""-12.065105"",""location"":""La Victoria,Lima,Lima"",""width_px"":""2160"",""height_px"":""1080"",""longitude"":""-77.015093"",""impressions"":""648"",""impression_duration"":""10""}",382.5,,,
prod_01HKT2ZECE2X7GEQJXYAF216X0,pershing,Pershing,Av. Faustino Sanchez Carrion Cdra. 8 (Ex Pershing) Con Av. Eduardo Avaroa 10 – Jesus Maria,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Pershing-1704985397397.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""408138"",""nearby"":""Metro, Plaza Vea, Real Plaza Salaverry"",""country"":""PE"",""width_m"":""15"",""height_m"":""3"",""latitude"":""-12.0912001"",""location"":""Jesus Maria,Lima,Lima"",""width_px"":""1536"",""height_px"":""288"",""longitude"":""-77.0557358"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Pershing-1704985402138.jpg,,
prod_01HKT2ZE7GZWQ6379N9BMM97K3,san-isidro,San Isidro,Av. Paseo De La República Cruce Con Canaval Y Moreyra – San Isidro,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-008-LV-1732282392802.jpg,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""173577"",""nearby"":""Centro Empresarial San Isidro, frente a Supermercados, Bancos, Tiendas por Departamentos"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.096690"",""location"":""San Isidro,Lima,Lima"",""width_px"":""2160"",""height_px"":""1080"",""longitude"":""-77.024570"",""impressions"":""567"",""impression_duration"":""7""}",420,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-008-LV-1732282392802.jpg,,
prod_01HKT2ZE5QQ2P0WEJBRJMA7A3J,san-juan-de-lurigancho,San Juan de Lurigancho,Av. Proceres De La Independencia Cdra. 16 – San Juan De Lurigancho,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-002-SJL-1732282361052.jpg,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""127809"",""nearby"":""Cerca a Estación Los Jardines alt. Metro La Hacienda"",""country"":""PE"",""width_m"":""10"",""height_m"":""5"",""latitude"":""-12.006000"",""location"":""San Juan de Lurigancho,Lima,Lima"",""width_px"":""2195"",""height_px"":""1029"",""longitude"":""-77.006280"",""impressions"":""567"",""impression_duration"":""7""}",400,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-002-SJL-1732282361052.jpg,,
prod_01HKT2ZE3Z4Z2WXTYFWZB60VGM,caquetá,Caquetá,Av. Caquetá N° 1400 - Salida De Av. Francisco Pizarro Hacia La Av. Túpac Amaru – Rímac,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-003-0-1742493852400.png,CAPI PUBLICIDAD,capi-publicidad,PE,TRUE,"{""aliado"":""Capi Publicidad"",""impact"":""97996"",""nearby"":""Frente a Estación del Metropolitano Parque del trabajo. A 3 minutos de la Puerta 1 de la UNI. Frente al Fuerte Gral. Rafael Hoyos Rubio"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.02901"",""location"":""Rímac,Lima,Lima"",""width_px"":""1152"",""height_px"":""576"",""longitude"":""-77.04411"",""impressions"":""1000"",""restrictions"":""Tabaco y Licores a 500 metros de colegios"",""impression_duration"":""8""}",271.4,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-003-0-1742493843748.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-003-1-1742493843749.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-003-2-1742493843749.png
prod_01HKT2ZE72SJB6Z2NM22FAMSX2,benavides-surco,Benavides - Surco,Av. Benavides Cdra. 53 Cruce Con Caminos Del Inca – Surco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-006-SUR-1732282471163.jpg,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""68058"",""nearby"":""Cerca a Wong Gardenias, McDonald's, Univ R. Palma, KFC"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.130020"",""location"":""Surco,Lima,Lima"",""width_px"":""2160"",""height_px"":""1080"",""longitude"":""-76.981420"",""impressions"":""567"",""impression_duration"":""7""}",370,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-006-SUR-1732282471163.jpg,,
prod_01HKT2ZE4TAYXRRA2EKJ636GWB,panamá,Panamá,Av. República De Panamá Cdra. 43 - Cruce Con Jr. Portocarrero – Surquillo,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-004-0-1742493972011.png,CAPI PUBLICIDAD,capi-publicidad,PE,TRUE,"{""aliado"":""Capi Publicidad"",""impact"":""97778"",""nearby"":""Frente al Concesionario Hyundai. Frente al Minimarket San Fernando. A 2 minutos de la Facultad de Ciencias de la Comunicación de la USMP."",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.10763"",""location"":""Surquillo,Lima,Lima"",""width_px"":""1152"",""height_px"":""576"",""longitude"":""-77.01865"",""impressions"":""1000"",""impression_duration"":""8""}",271.4,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-004-0-1742493985329.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-004-1-1742493985330.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DIG-004-2-1742493985330.png
prod_01HKT2ZEC012FFCTXPPZ7J8W6M,primavera,Primavera,Av. Primavera Esq. Con Av. San Luis – San Borja,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla San Borja-1704985893436.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""378280"",""nearby"":""C.. Chacarilla, Wong"",""country"":""PE"",""width_m"":""10"",""height_m"":""3"",""latitude"":""-12.11114"",""location"":""San Borja,Lima,Lima"",""width_px"":""1200"",""height_px"":""340"",""longitude"":""-76.99401"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla San Borja-1704985896987.jpg,,
prod_01HKT2ZEEMQ8RBJ6K2BMZ3SHCD,heroes,Héroes,Av. Los Héroes N°115 – San Juan De Miraflores,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/HEROES-1732281568526.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""285790"",""nearby"":""estación del tren Atocongo, mercados de abastos y Restaurantes alrededores, camino al Mall del Sur, alto flujo peatonal y vehicular"",""country"":""PE"",""width_m"":""10"",""height_m"":""3"",""latitude"":""-12.1510158"",""location"":""San Juan de Miraflores,Lima,Lima"",""width_px"":""1280"",""height_px"":""358"",""longitude"":""-76.9801596"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/HEROES-1732281556707.jpg,,
prod_01HKT2ZE58M8EXVPJ29CDN76EZ,gamarra-estación,Gamarra Estación,Av. Aviación Con Jr. Unanue (Gamarra) – La Victoria,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-001-LV-1732282257039.jpg,DARDOS OOH,dardos-ooh,PE,TRUE,"{""aliado"":""DARDOS OOH"",""impact"":""116866"",""nearby"":""Emporio Comercial Gamarra, frente a estación Gamarra del tren, Bancos, Galerías, Tiendas"",""country"":""PE"",""width_m"":""9"",""height_m"":""5"",""latitude"":""-12.065074"",""location"":""La Victoria,Lima,Lima"",""width_px"":""1920"",""height_px"":""1029"",""longitude"":""-77.012532"",""impressions"":""567"",""impression_duration"":""7""}",400,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD-001-LV-1732282257039.jpg,,
prod_01HKT2ZEG1MKYVMFY7NQJMZMJE,faucett-cdra-20,Faucett Cdra. 20,Av. Faucett Cdra. 20 – Callao,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/CAL-018 A-1732237272472.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""340168"",""nearby"":""Frente a  Rodizio y Rokys."",""country"":""PE"",""width_m"":""7.68"",""height_m"":""3.84"",""latitude"":""-12.0559932"",""location"":""Callao,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.09758092"",""impressions"":""900"",""impression_duration"":""7""}",235.99,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/CAL-018 A - ErickaJara-1704984454385.JPG,,
prod_01HKT2ZE9RP9M3550XHVRPMR60,republica-de-panamá,Republica de Panamá,Av. Republica De Panama N° 156 – Barranco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Barranco-1704985780541.jpg,GPO,gpo,PE,TRUE,"{""aliado"":""GPO"",""impact"":""365605"",""nearby"":""Metro ov. Balta, frente a la estación Balta"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.140839"",""location"":""Barranco,Lima,Lima"",""width_px"":""1280"",""height_px"":""640"",""longitude"":""-77.017535"",""impressions"":""684"",""impression_duration"":""10""}",293.82,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Pantalla Barranco-1704985785033.jpg,,
prod_01HKT2ZEF2332HVTV7MMVSMNSQ,canadá,Canadá,Av. Canadá Con Av. Nicolás Arriola Cdra. 18 – La Victoria,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/LAV-008 A-1732238443094.jpg,JMT,jmt,PE,TRUE,"{""aliado"":""JMT"",""impact"":""282897"",""nearby"":""Frente a Metro de Canadá."",""country"":""PE"",""width_m"":""7.68"",""height_m"":""3.84"",""latitude"":""-12.0832249"",""location"":""La Victoria ,Lima,Lima"",""width_px"":""1280"",""height_px"":""720"",""longitude"":""-77.01411759"",""impressions"":""900"",""impression_duration"":""7""}",294.99,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/LAV-008 A - Graciela Jacobo Estrada-1704985156107.JPG,,
